,ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
0,1,0,-1,0,0.02,2,-0.4,1,1,1,0,1,0.5084559277657759,0.4915440722342306,1
1,1,0,-1,-1,0.01,2,-0.2,1,1,2,1,1,0.4173402267362142,0.5826597732637936,2
2,1,1,1,-1,0.1,2,2.0,1,1,3,0,1,0.3347590070659656,0.6652409929340346,2
3,1,0,-1,-1,0.01,2,-0.2,1,1,4,1,1,0.2326576115360608,0.767342388463933,2
4,1,1,-1,1,0.01,1,-0.2,1,0,5,1,0,0.1287626124479678,0.8712373875520206,2
5,1,1,-1,1,0.1,2,-2.0,1,0,6,1,0,0.0053140375849789,0.9946859624150338,2
6,1,1,1,1,0.01,2,0.2,1,1,7,1,1,0.0415584099334701,0.958441590066524,2
7,1,0,-1,-1,0.01,2,-0.2,1,1,8,1,1,0.0521310019385653,0.9478689980614208,2
8,1,1,1,-1,0.1,2,2.0,1,1,9,0,1,0.0427982867837593,0.9572017132162532,2
9,1,1,-1,1,0.1,2,-2.0,1,0,10,1,0,0.0044681163233573,0.9955318836766364,2
10,1,1,-1,1,0.05,2,-1.0,1,0,11,1,0,0.1020612045988453,0.8979387954011478,2
11,1,1,-1,1,0.05,2,-1.0,1,0,12,1,0,0.2736439499544091,0.7263560500455803,2
12,1,0,-1,-1,0.1,1,-2.0,1,1,13,1,1,0.6031186493216775,0.3968813506783151,1
13,1,1,1,-1,0.02,1,0.4,1,1,14,0,1,0.934449243903953,0.06555075609605,1
14,1,0,-1,1,0.05,1,-1.0,1,1,15,0,1,0.9905931915798868,0.0094068084201039,1
15,1,0,-1,1,0.1,1,-2.0,1,1,16,0,1,0.9558921910993992,0.0441078089006049,1
16,1,1,1,1,0.05,1,1.0,1,1,17,1,1,0.8250196173626716,0.1749803826373202,1
17,1,1,1,-1,0.1,1,2.0,1,1,18,0,1,0.7103818255212454,0.2896181744787534,1
18,1,0,-1,-1,0.05,1,-1.0,1,1,19,1,1,0.5960153651952154,0.4039846348047748,1
19,1,0,1,-1,0.02,1,0.4,1,0,20,1,0,0.4852450033876839,0.5147549966123098,2
20,1,0,1,-1,0.02,1,0.4,1,0,21,1,0,0.5176782090368761,0.4823217909631126,1
21,1,1,-1,1,0.02,1,-0.4,1,0,22,1,0,0.7403521318956513,0.2596478681043572,1
22,1,0,-1,1,0.05,1,-1.0,1,1,23,0,1,0.9852940610939313,0.014705938906061,1
23,1,0,-1,1,0.1,1,-2.0,1,1,24,0,1,0.986153317137552,0.0138466828624448,1
24,1,1,1,1,0.01,1,0.2,1,1,25,1,1,0.9724768116026666,0.0275231883973404,1
25,1,1,1,-1,0.01,1,0.2,1,1,26,0,1,0.9844529883473516,0.0155470116526578,1
26,1,0,-1,-1,0.05,1,-1.0,1,1,27,1,1,0.957017839684062,0.0429821603159467,1
27,1,0,-1,1,0.1,2,-2.0,1,1,28,0,1,0.954196159670038,0.0458038403299587,1
28,1,1,1,1,0.1,2,2.0,1,1,29,1,1,0.8950077795301656,0.104992220469845,1
29,1,0,-1,-1,0.1,1,-2.0,1,1,30,1,1,0.856602610156917,0.1433973898430828,1
30,1,0,-1,-1,0.01,1,-0.2,1,1,31,1,1,0.8368553163487044,0.1631446836513022,1
31,1,1,-1,1,0.01,1,-0.2,1,0,32,1,0,0.8435179057168296,0.1564820942831661,1
32,1,1,1,1,0.05,1,1.0,1,1,33,1,1,0.8696209431517908,0.1303790568482076,1
33,1,1,1,-1,0.05,1,1.0,1,1,34,0,1,0.9151124028663752,0.0848875971336297,1
34,1,0,-1,-1,0.01,1,-0.2,1,1,35,1,1,0.9263616097828022,0.0736383902171882,1
35,1,1,1,-1,0.02,1,0.4,1,1,36,0,1,0.967089934136201,0.0329100658637955,1
36,1,1,-1,1,0.02,1,-0.4,1,0,37,1,0,0.9473638576043693,0.0526361423956257,1
37,1,0,-1,-1,0.02,1,-0.4,1,1,38,1,1,0.954124236918002,0.0458757630820072,1
38,1,1,1,-1,0.01,1,0.2,1,1,39,0,1,0.9871709256464696,0.0128290743535257,1
39,1,0,-1,1,0.1,1,-2.0,1,1,40,0,1,0.9838455868931092,0.0161544131068811,1
40,1,0,-1,-1,0.1,1,-2.0,1,1,41,1,1,0.9606235702902964,0.039376429709714,1
41,1,1,1,-1,0.01,1,0.2,1,1,42,0,1,0.9622228468409284,0.0377771531590652,1
42,1,1,1,1,0.1,1,2.0,1,1,43,1,1,0.8673065696821857,0.1326934303178093,1
43,1,1,-1,1,0.01,1,-0.2,1,0,44,1,0,0.791327507881455,0.2086724921185461,1
44,1,0,1,-1,0.01,1,0.2,1,0,45,1,0,0.7321060106873835,0.2678939893126262,1
45,1,1,1,1,0.05,1,1.0,1,1,46,1,1,0.7481637248419111,0.2518362751580929,1
46,1,1,1,-1,0.1,1,2.0,1,1,47,0,1,0.7767381529201941,0.2232618470797959,1
47,1,1,1,1,0.02,1,0.4,1,1,48,1,1,0.8130686439744077,0.1869313560255788,1
48,1,1,1,-1,0.05,1,1.0,1,1,49,0,1,0.8655868541521798,0.1344131458478299,1
49,1,1,1,-1,0.01,1,0.2,1,1,50,0,1,0.8699650859465583,0.1300349140534512,1
50,1,1,1,1,0.1,2,2.0,1,1,51,1,1,0.6617098796184221,0.3382901203815915,1
51,1,0,-1,-1,0.02,2,-0.4,1,1,52,1,1,0.4598255405665494,0.5401744594334509,2
52,1,0,1,-1,0.02,2,0.4,1,0,53,1,0,0.2614335091111666,0.7385664908888404,2
53,1,1,-1,1,0.01,2,-0.2,1,0,54,1,0,0.221325850831645,0.7786741491683516,2
54,1,1,-1,1,0.01,2,-0.2,1,0,55,1,0,0.1665709856644985,0.8334290143355,2
55,1,0,1,-1,0.05,2,1.0,1,0,56,1,0,0.094155063934195,0.9058449360658144,2
56,1,1,-1,1,0.01,2,-0.2,1,0,57,1,0,0.4064845332981254,0.5935154667018824,2
57,1,1,1,-1,0.01,1,0.2,1,1,58,0,1,0.7157439105222773,0.2842560894777293,1
58,1,1,-1,1,0.02,1,-0.4,1,0,59,1,0,0.7096048775603123,0.2903951224396902,1
